gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
6252097647	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/357359816	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Scilla	Scilla siberica		SPECIES	Scilla siberica Andrews	Scilla siberica		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.2572	-73.589484	12.0						2026-04-08T12:06:13	8	4	2026	8080743	8080743	HUMAN_OBSERVATION	iNaturalist	Observations	357359816		Brian Halper	2026-05-02T00:35:31	CC_BY_NC_4_0	Brian Halper	Brian Halper			2026-05-19T14:09:55.297Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6251930188	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/357670200	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Cardamine	Cardamine diphylla		SPECIES	Cardamine diphylla (Michx.) A.W.Wood	Cardamine diphylla		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.256955	-73.589592	4.0						2026-05-02T10:09:12	2	5	2026	3045717	3045717	HUMAN_OBSERVATION	iNaturalist	Observations	357670200		Varner Redmon	2026-05-02T21:09:23	CC_BY_NC_4_0	Varner Redmon	Varner Redmon			2026-05-19T13:34:39.058Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6251883071	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/357029623	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Capnoides	Capnoides sempervirens		SPECIES	Capnoides sempervirens (L.) Borkh.	Capnoides sempervirens		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.234588	-73.573881							2026-04-30T13:37:15	30	4	2026	2888522	2888522	HUMAN_OBSERVATION	iNaturalist	Observations	357029623		Patricia Butter	2026-05-01T01:17:14	CC_BY_NC_4_0	Patricia Butter	Patricia Butter			2026-05-19T14:10:49.062Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6251882499	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349014911	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Onocleaceae	Onoclea	Onoclea sensibilis		SPECIES	Onoclea sensibilis L.	Onoclea sensibilis		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.247244	-73.597957	1162.0						2026-04-11T13:39:02	11	4	2026	2650903	2650903	HUMAN_OBSERVATION	iNaturalist	Observations	349014911		Pinguicula 'Florian'	2026-04-11T17:49:06	CC_BY_NC_4_0	Pinguicula 'Florian'	Pinguicula 'Florian'			2026-05-19T14:00:27.341Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6251712301	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/357359904	Plantae	Tracheophyta	Liliopsida	Liliales	Melanthiaceae	Veratrum	Veratrum viride		SPECIES	Veratrum viride Aiton	Veratrum viride		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.257572	-73.589111	23.0						2026-04-08T12:08:23	8	4	2026	7575112	7575112	HUMAN_OBSERVATION	iNaturalist	Observations	357359904		Brian Halper	2026-05-02T00:35:51	CC_BY_NC_4_0	Brian Halper	Brian Halper			2026-05-19T13:48:26.085Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6251648779	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/357042419	Plantae	Tracheophyta	Magnoliopsida	Crossosomatales	Staphyleaceae	Staphylea	Staphylea trifolia		SPECIES	Staphylea trifolia L.	Staphylea trifolia		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.233578	-73.574021							2026-04-30T16:13:04	30	4	2026	3190467	3190467	HUMAN_OBSERVATION	iNaturalist	Observations	357042419		Patricia Butter	2026-05-01T02:16:26	CC_BY_NC_4_0	Patricia Butter	Patricia Butter			2026-05-19T14:11:00.634Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6251645513	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/353452533	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Micranthes	Micranthes virginiensis		SPECIES	Micranthes virginiensis (Michx.) Small	Micranthes virginiensis		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.252297	-73.590924	1172.0						2026-04-23T12:36:39	23	4	2026	5567570	5567570	HUMAN_OBSERVATION	iNaturalist	Observations	353452533		Patricia Butter	2026-04-27T00:42:32	CC_BY_NC_4_0	Adkgirl4	Adkgirl4			2026-05-19T14:26:25.755Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6251591755	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/357035692	Plantae	Tracheophyta	Liliopsida	Liliales	Colchicaceae	Uvularia	Uvularia sessilifolia		SPECIES	Uvularia sessilifolia L.	Uvularia sessilifolia		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.232273	-73.578447							2026-04-30T14:29:25	30	4	2026	2740314	2740314	HUMAN_OBSERVATION	iNaturalist	Observations	357035692		Patricia Butter	2026-05-01T01:43:58	CC_BY_NC_4_0	Patricia Butter	Patricia Butter			2026-05-19T13:34:30.209Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6251576264	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/357015131	Plantae	Tracheophyta	Liliopsida	Alismatales	Araceae	Arisaema	Arisaema triphyllum		SPECIES	Arisaema triphyllum (L.) Schott	Arisaema triphyllum		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.237198	-73.571129							2026-04-30T13:13:20	30	4	2026	2867316	2867316	HUMAN_OBSERVATION	iNaturalist	Observations	357015131		Patricia Butter	2026-05-01T00:07:46	CC_BY_NC_4_0	Patricia Butter	Patricia Butter			2026-05-19T14:10:34.186Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6251509994	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/357670499	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Pyrola	Pyrola americana		SPECIES	Pyrola americana G.Don	Pyrola americana		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.257513	-73.589037	24.0						2026-05-02T10:36:54	2	5	2026	7397090	7397090	HUMAN_OBSERVATION	iNaturalist	Observations	357670499		Varner Redmon	2026-05-02T21:10:16	CC_BY_NC_4_0	Varner Redmon	Varner Redmon			2026-05-19T13:35:31.891Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6251460911	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/313082047	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Persicaria	Persicaria hydropiperoides		SPECIES	Persicaria hydropiperoides (Michx.) Small	Persicaria hydropiperoides		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.234934	-73.589483							2025-09-10T14:34:46	10	9	2025	2889340	2889340	HUMAN_OBSERVATION	iNaturalist	Observations	313082047		Daniel Atha	2025-09-11T11:46:04	CC0_1_0	Daniel Atha	Daniel Atha			2026-05-19T13:35:25.148Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6236463384	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/350948119	Plantae	Tracheophyta	Liliopsida	Liliales	Liliaceae	Erythronium	Erythronium americanum		SPECIES	Erythronium americanum Ker Gawl.	Erythronium americanum		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.245922	-73.592705	4.0						2026-04-18T11:57:37	18	4	2026	2752815	2752815	HUMAN_OBSERVATION	iNaturalist	Observations	350948119		hzirlin	2026-04-18T21:46:48	CC_BY_NC_4_0	hzirlin	hzirlin			2026-05-19T13:57:30.031Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6236376596	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/350906882	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Glechoma	Glechoma hederacea		SPECIES	Glechoma hederacea L.	Glechoma hederacea		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.257605	-73.58857	9.0						2026-04-18T12:23:06	18	4	2026	2926557	2926557	HUMAN_OBSERVATION	iNaturalist	Observations	350906882		eml23	2026-04-18T19:37:36	CC_BY_4_0	eml23	eml23			2026-05-19T14:11:15.929Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6236268902	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/353695430	Plantae	Tracheophyta	Liliopsida	Liliales	Melanthiaceae	Trillium	Trillium erectum		SPECIES	Trillium erectum L.	Trillium erectum		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.245608	-73.579764	4.0						2026-04-25T10:00:37	25	4	2026	2742342	2742342	HUMAN_OBSERVATION	iNaturalist	Observations	353695430		Bridget Cervero	2026-04-25T17:11:09	CC_BY_NC_4_0	Bridget Cervero	Bridget Cervero			2026-05-19T14:10:32.478Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6236213972	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/350880587	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Glechoma	Glechoma hederacea		SPECIES	Glechoma hederacea L.	Glechoma hederacea		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.25932	-73.57733	4.0						2026-04-18T09:31:17	18	4	2026	2926557	2926557	HUMAN_OBSERVATION	iNaturalist	Observations	350880587		eml23	2026-04-18T18:18:37	CC_BY_4_0	eml23	eml23			2026-05-19T14:16:00.785Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6236183620	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/353452635	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Aquilegia	Aquilegia canadensis		SPECIES	Aquilegia canadensis L.	Aquilegia canadensis		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.23904	-73.587678	51.0						2026-04-23T12:36:46	23	4	2026	3033197	3033197	HUMAN_OBSERVATION	iNaturalist	Observations	353452635		Bruce Cook	2026-04-25T11:44:25	CC_BY_NC_4_0	Adkgirl4	Adkgirl4			2026-05-19T14:04:44.030Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6236136597	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349846995	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Thalictrum	Thalictrum thalictroides		SPECIES	Thalictrum thalictroides (L.) A.J.Eames & B.Boivin	Thalictrum thalictroides		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.25119	-73.583786	4.0						2026-04-14T15:28:50	14	4	2026	3033114	3033114	HUMAN_OBSERVATION	iNaturalist	Observations	349846995		sagee	2026-04-14T19:28:59	CC_BY_NC_4_0	sagee	sagee			2026-05-19T13:34:28.140Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6236116946	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/350891372	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Montiaceae	Claytonia	Claytonia virginica		SPECIES	Claytonia virginica L.	Claytonia virginica		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.26041	-73.578122							2026-04-18T09:20	18	4	2026	3084745	3084745	HUMAN_OBSERVATION	iNaturalist	Observations	350891372		Taro Ietaka	2026-04-18T18:51:30	CC_BY_NC_4_0	Taro Ietaka	Taro Ietaka			2026-05-19T13:48:24.597Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6236102759	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/350880966	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Ficaria	Ficaria verna		SPECIES	Ficaria verna Huds.	Ficaria verna		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.259128	-73.577072	3.0						2026-04-18T09:52:56	18	4	2026	9094061	9094061	HUMAN_OBSERVATION	iNaturalist	Observations	350880966		eml23	2026-04-18T18:19:47	CC_BY_4_0	eml23	eml23			2026-05-19T13:50:38.972Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6236049544	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/350539944	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremuloides		SPECIES	Populus tremuloides Michx.	Populus tremuloides		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.249345	-73.592705	3.0						2026-04-17T11:08:48	17	4	2026	3040215	3040215	HUMAN_OBSERVATION	iNaturalist	Observations	350539944		hzirlin	2026-04-17T15:22:52	CC_BY_NC_4_0	hzirlin	hzirlin			2026-05-19T13:57:36.744Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235961636	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349659149	Plantae	Tracheophyta	Liliopsida	Alismatales	Araceae	Symplocarpus	Symplocarpus foetidus		SPECIES	Symplocarpus foetidus (L.) Salisb. ex W.P.C.Barton	Symplocarpus foetidus		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.242222	-73.600813	6.0						2026-04-13T18:01:47	13	4	2026	2870117	2870117	HUMAN_OBSERVATION	iNaturalist	Observations	349659149		johndaur	2026-04-14T00:31:51	CC_BY_NC_4_0	johndaur	johndaur			2026-05-19T14:11:12.582Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235851639	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349033804	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Dicentra	Dicentra cucullaria		SPECIES	Dicentra cucullaria (L.) Bernh.	Dicentra cucullaria		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.243873	-73.59593	8.0						2026-04-11T14:04:21	11	4	2026	2888548	2888548	HUMAN_OBSERVATION	iNaturalist	Observations	349033804		Pinguicula 'Florian'	2026-04-11T18:57:41	CC_BY_NC_4_0	Pinguicula 'Florian'	Pinguicula 'Florian'			2026-05-19T13:48:27.019Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235778479	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/351242799	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Berberidaceae	Podophyllum	Podophyllum peltatum		SPECIES	Podophyllum peltatum L.	Podophyllum peltatum		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.241975	-73.581429	221.0						2026-04-19T10:48:37	19	4	2026	3033839	3033839	HUMAN_OBSERVATION	iNaturalist	Observations	351242799		Adkgirl4	2026-04-19T19:41:16	CC_BY_NC_4_0	Adkgirl4	Adkgirl4			2026-05-19T14:09:53.577Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235718144	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/353549486	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Magnoliaceae	Liriodendron	Liriodendron tulipifera		SPECIES	Liriodendron tulipifera L.	Liriodendron tulipifera		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.246702	-73.582534	12.0						2026-04-25T10:11:40	25	4	2026	3152861	3152861	HUMAN_OBSERVATION	iNaturalist	Observations	353549486		Bridget Cervero	2026-04-25T14:12:05	CC_BY_NC_4_0	Bridget Cervero	Bridget Cervero			2026-05-19T14:10:48.834Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235716126	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349374671	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Anemone	Anemone quinquefolia		SPECIES	Anemonoides quinquefolia (L.) Holub	Anemonoides quinquefolia		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.247513	-73.595927							2026-04-12T13:08:45	12	4	2026	3921765	3033250	HUMAN_OBSERVATION	iNaturalist	Observations	349374671		Patricia Butter	2026-04-12T22:13:18	CC_BY_NC_4_0	Patricia Butter	Patricia Butter			2026-05-19T14:04:35.249Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235610236	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/353916849	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Thalictrum	Thalictrum thalictroides		SPECIES	Thalictrum thalictroides (L.) A.J.Eames & B.Boivin	Thalictrum thalictroides		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.254899	-73.584765	792.0						2026-04-25T10:49:34	25	4	2026	3033114	3033114	HUMAN_OBSERVATION	iNaturalist	Observations	353916849		Jenny Kafas	2026-04-26T01:08:04	CC_BY_NC_4_0	Adkgirl4	Adkgirl4			2026-05-19T13:34:26.822Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235589432	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/353455084	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Micranthes	Micranthes virginiensis		SPECIES	Micranthes virginiensis (Michx.) Small	Micranthes virginiensis		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.257021	-73.594089	106.0						2026-04-15T09:29:51	15	4	2026	5567570	5567570	HUMAN_OBSERVATION	iNaturalist	Observations	353455084		Adkgirl4	2026-04-25T11:41:23	CC_BY_NC_4_0	Adkgirl4	Adkgirl4			2026-05-19T14:26:50.707Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235539882	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/353453261	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Polygonatum	Polygonatum pubescens		SPECIES	Polygonatum pubescens (Willd.) Pursh	Polygonatum pubescens		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.239129	-73.594177	1794.0						2026-04-23T11:43:39	23	4	2026	2770201	2770201	HUMAN_OBSERVATION	iNaturalist	Observations	353453261		Adkgirl4	2026-04-25T11:37:33	CC_BY_NC_4_0	Adkgirl4	Adkgirl4			2026-05-19T13:48:20.517Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235520861	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/353515380	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Sanguinaria	Sanguinaria canadensis		SPECIES	Sanguinaria canadensis L.	Sanguinaria canadensis		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.242554	-73.58902	57.0						2026-04-25T09:23:43	25	4	2026	5334192	5334192	HUMAN_OBSERVATION	iNaturalist	Observations	353515380		Bridget Cervero	2026-04-25T13:24:36	CC_BY_NC_4_0	Bridget Cervero	Bridget Cervero			2026-05-19T13:35:29.907Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235411875	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/350880718	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Montiaceae	Claytonia	Claytonia virginica		SPECIES	Claytonia virginica L.	Claytonia virginica		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.259237	-73.577295	3.0						2026-04-18T09:38:53	18	4	2026	3084745	3084745	HUMAN_OBSERVATION	iNaturalist	Observations	350880718		eml23	2026-04-18T18:19:01	CC_BY_4_0	eml23	eml23			2026-05-19T13:34:27.568Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235353103	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349660737	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola rostrata		SPECIES	Viola rostrata Pursh	Viola rostrata		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.241345	-73.602822	14.0						2026-04-13T16:30:22	13	4	2026	5331225	5331225	HUMAN_OBSERVATION	iNaturalist	Observations	349660737		johndaur	2026-04-14T00:39:43	CC_BY_NC_4_0	johndaur	johndaur			2026-05-19T13:51:14.768Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235333949	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/292996615	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus occidentalis		SPECIES	Rubus occidentalis L.	Rubus occidentalis		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.255803	-73.584075	4.0						2025-06-26T15:30:10	26	6	2025	2991466	2991466	HUMAN_OBSERVATION	iNaturalist	Observations	292996615		Ryan Bardin	2025-06-26T23:18:27	CC_BY_NC_4_0	Ryan Bardin	Ryan Bardin			2026-05-19T13:35:22.916Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235314268	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/350905161	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Ficaria	Ficaria verna		SPECIES	Ficaria verna Huds.	Ficaria verna		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.257575	-73.588853	3.0						2026-04-18T12:10:13	18	4	2026	9094061	9094061	HUMAN_OBSERVATION	iNaturalist	Observations	350905161		eml23	2026-04-18T19:33:23	CC_BY_4_0	eml23	eml23			2026-05-19T13:48:21.560Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235304116	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/82667868	Plantae	Tracheophyta	Magnoliopsida	Cornales	Cornaceae	Cornus	Cornus alternifolia		SPECIES	Cornus alternifolia L.f.	Cornus alternifolia		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.239638	-73.607513	65.0						2021-06-12T08:35:15	12	6	2021	3082242	3082242	HUMAN_OBSERVATION	iNaturalist	Observations	82667868		barbedani	2021-06-12T12:36:03	CC_BY_NC_4_0	barbedani	barbedani			2026-05-19T13:35:23.500Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235258861	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/350484477	Plantae	Tracheophyta	Magnoliopsida	Apiales	Araliaceae	Panax	Panax trifolius		SPECIES	Panax trifolius L.	Panax trifolius		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.246628	-73.590464	604.0						2026-04-16T15:56:22	16	4	2026	5372277	5372277	HUMAN_OBSERVATION	iNaturalist	Observations	350484477		Adkgirl4	2026-04-17T10:35:39	CC_BY_NC_4_0	Adkgirl4	Adkgirl4			2026-05-19T13:50:38.942Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235201390	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/349027621	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Pyrola	Pyrola americana		SPECIES	Pyrola americana G.Don	Pyrola americana		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.24443	-73.594719	46.0						2026-04-11T13:59:45	11	4	2026	7397090	7397090	HUMAN_OBSERVATION	iNaturalist	Observations	349027621		Pinguicula 'Florian'	2026-04-11T18:35:22	CC_BY_NC_4_0	Pinguicula 'Florian'	Pinguicula 'Florian'			2026-05-19T14:04:15.548Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6235154033	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/353695403	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Maianthemum	Maianthemum canadense		SPECIES	Maianthemum canadense Desf.	Maianthemum canadense		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.240463	-73.581256	4.0						2026-04-25T09:44:04	25	4	2026	2769544	2769544	HUMAN_OBSERVATION	iNaturalist	Observations	353695403		Bridget Cervero	2026-04-25T17:11:06	CC_BY_NC_4_0	Bridget Cervero	Bridget Cervero			2026-05-19T14:00:56.091Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
