model,observation_id,photo_id,taxon_id,species_inat,newcomb_species_name,feature,true_value,p1_raw,p1_parsed,p2_raw,p2_parsed,feature_correct,committed
gpt-4o-mini,36899280,58403499,85327,Polygonatum biflorum,Polygonatum biflorum,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-4o-mini,51163540,81272997,85327,Polygonatum biflorum,Polygonatum biflorum,key_flower_type,6 Regular Parts,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gpt-4o-mini,51163540,81272997,85327,Polygonatum biflorum,Polygonatum biflorum,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,51163540,81272997,85327,Polygonatum biflorum,Polygonatum biflorum,key_leaf_type,Leaves Entire,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,14859795,22183612,85327,Polygonatum biflorum,Polygonatum biflorum,key_flower_type,6 Regular Parts,NO,NO,,INCONCLUSIVE,True,False
gpt-4o-mini,14859795,22183612,85327,Polygonatum biflorum,Polygonatum biflorum,key_plant_type,Wildflowers - Alternate Leaves,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,14859795,22183612,85327,Polygonatum biflorum,Polygonatum biflorum,key_leaf_type,Leaves Entire,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,154030116,266102709,119892,Andromeda polifolia,Andromeda glaucophylla,key_flower_type,5 Regular Parts,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,154030116,266102709,119892,Andromeda polifolia,Andromeda glaucophylla,key_plant_type,Shrubs,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gpt-4o-mini,154030116,266102709,119892,Andromeda polifolia,Andromeda glaucophylla,key_leaf_type,Leaves Entire,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,154030116,266102709,119892,Andromeda polifolia,Andromeda glaucophylla,key_subgroup_1,"Leaves evergreen, stiff and leathery",INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,139324304,238275989,119892,Andromeda polifolia,Andromeda glaucophylla,key_flower_type,5 Regular Parts,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,139324304,238275989,119892,Andromeda polifolia,Andromeda glaucophylla,key_plant_type,Shrubs,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,139324304,238275989,119892,Andromeda polifolia,Andromeda glaucophylla,key_leaf_type,Leaves Entire,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,139324304,238275989,119892,Andromeda polifolia,Andromeda glaucophylla,key_subgroup_1,"Leaves evergreen, stiff and leathery",INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,174668269,303473733,119892,Andromeda polifolia,Andromeda glaucophylla,key_flower_type,5 Regular Parts,NO,NO,,INCONCLUSIVE,True,False
gpt-4o-mini,174668269,303473733,119892,Andromeda polifolia,Andromeda glaucophylla,key_plant_type,Shrubs,YES,YES,Shrubs,Shrubs,True,True
gpt-4o-mini,174668269,303473733,119892,Andromeda polifolia,Andromeda glaucophylla,key_leaf_type,Leaves Entire,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,174668269,303473733,119892,Andromeda polifolia,Andromeda glaucophylla,key_subgroup_1,"Leaves evergreen, stiff and leathery",INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,307295821,554258335,131549,Atriplex cristata,Atriplex arenaria,key_flower_type,Parts Indistinguishable,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,307295821,554258335,131549,Atriplex cristata,Atriplex arenaria,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,307295821,554258335,131549,Atriplex cristata,Atriplex arenaria,key_leaf_type,Leaves Entire,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,307295821,554258335,131549,Atriplex cristata,Atriplex arenaria,key_subgroup_1,Stem neither white-woolly nor jointed,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,307295821,554258335,131549,Atriplex cristata,Atriplex arenaria,key_subgroup_2,"Larger leaves under 2"" long",INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,175608726,305200554,131549,Atriplex cristata,Atriplex arenaria,key_flower_type,Parts Indistinguishable,NO,NO,,INCONCLUSIVE,True,False
gpt-4o-mini,175608726,305200554,131549,Atriplex cristata,Atriplex arenaria,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gpt-4o-mini,175608726,305200554,131549,Atriplex cristata,Atriplex arenaria,key_leaf_type,Leaves Entire,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,175608726,305200554,131549,Atriplex cristata,Atriplex arenaria,key_subgroup_1,Stem neither white-woolly nor jointed,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,175608726,305200554,131549,Atriplex cristata,Atriplex arenaria,key_subgroup_2,"Larger leaves under 2"" long",INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,314405561,567867132,131549,Atriplex cristata,Atriplex arenaria,key_flower_type,Parts Indistinguishable,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,314405561,567867132,131549,Atriplex cristata,Atriplex arenaria,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,314405561,567867132,131549,Atriplex cristata,Atriplex arenaria,key_leaf_type,Leaves Entire,YES,YES,Leaves Toothed or Lobed,Leaves Toothed or Lobed,False,True
gpt-4o-mini,314405561,567867132,131549,Atriplex cristata,Atriplex arenaria,key_subgroup_1,Stem neither white-woolly nor jointed,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,314405561,567867132,131549,Atriplex cristata,Atriplex arenaria,key_subgroup_2,"Larger leaves under 2"" long",INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,55121380,87747312,133293,Limonium carolinianum,Limonium carolinianum,key_flower_type,5 Regular Parts,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,55121380,87747312,133293,Limonium carolinianum,Limonium carolinianum,key_plant_type,Wildflowers - Basal Leaves Only,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,False,True
gpt-4o-mini,55121380,87747312,133293,Limonium carolinianum,Limonium carolinianum,key_leaf_type,Leaves Entire,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,3900142,4582717,133293,Limonium carolinianum,Limonium carolinianum,key_flower_type,5 Regular Parts,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,3900142,4582717,133293,Limonium carolinianum,Limonium carolinianum,key_plant_type,Wildflowers - Basal Leaves Only,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,3900142,4582717,133293,Limonium carolinianum,Limonium carolinianum,key_leaf_type,Leaves Entire,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,180909839,315230810,133293,Limonium carolinianum,Limonium carolinianum,key_flower_type,5 Regular Parts,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,180909839,315230810,133293,Limonium carolinianum,Limonium carolinianum,key_plant_type,Wildflowers - Basal Leaves Only,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,False,True
gpt-4o-mini,180909839,315230810,133293,Limonium carolinianum,Limonium carolinianum,key_leaf_type,Leaves Entire,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,177208695,308171923,142654,Rudbeckia fulgida,Rudbeckia fulgida,key_flower_type,7 or More Regular Parts,YES,YES,5. **7 or More Regular Parts**,7 or More Regular Parts,True,True
gpt-4o-mini,177208695,308171923,142654,Rudbeckia fulgida,Rudbeckia fulgida,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gpt-4o-mini,177208695,308171923,142654,Rudbeckia fulgida,Rudbeckia fulgida,key_leaf_type,Leaves Toothed or Lobed,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,177208695,308171923,142654,Rudbeckia fulgida,Rudbeckia fulgida,key_subgroup_1,Yellow or orange flowers,YES,YES,Yellow flowers,Yellow flowers,False,True
gpt-4o-mini,177208695,308171923,142654,Rudbeckia fulgida,Rudbeckia fulgida,key_subgroup_2,Daisylike or asterlike flowers or flowers with shining petals,YES,YES,- Daisylike or asterlike flowers,Daisylike or asterlike flowers,False,True
gpt-4o-mini,240602873,428679343,142654,Rudbeckia fulgida,Rudbeckia fulgida,key_flower_type,7 or More Regular Parts,YES,YES,5. **7 or More Regular Parts**,7 or More Regular Parts,True,True
gpt-4o-mini,240602873,428679343,142654,Rudbeckia fulgida,Rudbeckia fulgida,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gpt-4o-mini,240602873,428679343,142654,Rudbeckia fulgida,Rudbeckia fulgida,key_leaf_type,Leaves Toothed or Lobed,NO,NO,,INCONCLUSIVE,True,False
gpt-4o-mini,240602873,428679343,142654,Rudbeckia fulgida,Rudbeckia fulgida,key_subgroup_1,Yellow or orange flowers,YES,YES,Yellow flowers,Yellow flowers,False,True
gpt-4o-mini,240602873,428679343,142654,Rudbeckia fulgida,Rudbeckia fulgida,key_subgroup_2,Daisylike or asterlike flowers or flowers with shining petals,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,55587991,88520825,142654,Rudbeckia fulgida,Rudbeckia fulgida,key_flower_type,7 or More Regular Parts,YES,YES,5. **7 or More Regular Parts**,7 or More Regular Parts,True,True
gpt-4o-mini,55587991,88520825,142654,Rudbeckia fulgida,Rudbeckia fulgida,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gpt-4o-mini,55587991,88520825,142654,Rudbeckia fulgida,Rudbeckia fulgida,key_leaf_type,Leaves Toothed or Lobed,YES,YES,Leaves Toothed or Lobed,Leaves Toothed or Lobed,True,True
gpt-4o-mini,55587991,88520825,142654,Rudbeckia fulgida,Rudbeckia fulgida,key_subgroup_1,Yellow or orange flowers,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,55587991,88520825,142654,Rudbeckia fulgida,Rudbeckia fulgida,key_subgroup_2,Daisylike or asterlike flowers or flowers with shining petals,YES,YES,- Daisylike or asterlike flowers,Daisylike or asterlike flowers,False,True
gpt-4o-mini,27981612,43588317,157470,Hasteola suaveolens,Cacalia suaveolens,key_flower_type,Parts Indistinguishable,NO,NO,,INCONCLUSIVE,True,False
gpt-4o-mini,27981612,43588317,157470,Hasteola suaveolens,Cacalia suaveolens,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,27981612,43588317,157470,Hasteola suaveolens,Cacalia suaveolens,key_leaf_type,Leaves Toothed or Lobed,YES,YES,Leaves Toothed or Lobed,Leaves Toothed or Lobed,True,True
gpt-4o-mini,27981612,43588317,157470,Hasteola suaveolens,Cacalia suaveolens,key_subgroup_1,Flowers terminal,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,27981612,43588317,157470,Hasteola suaveolens,Cacalia suaveolens,key_subgroup_2,White or greenish-white flowers,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,298265806,537234395,157470,Hasteola suaveolens,Cacalia suaveolens,key_flower_type,Parts Indistinguishable,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,298265806,537234395,157470,Hasteola suaveolens,Cacalia suaveolens,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,298265806,537234395,157470,Hasteola suaveolens,Cacalia suaveolens,key_leaf_type,Leaves Toothed or Lobed,YES,YES,Leaves Toothed or Lobed,Leaves Toothed or Lobed,True,True
gpt-4o-mini,298265806,537234395,157470,Hasteola suaveolens,Cacalia suaveolens,key_subgroup_1,Flowers terminal,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,298265806,537234395,157470,Hasteola suaveolens,Cacalia suaveolens,key_subgroup_2,White or greenish-white flowers,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,178750379,311094639,157470,Hasteola suaveolens,Cacalia suaveolens,key_flower_type,Parts Indistinguishable,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,178750379,311094639,157470,Hasteola suaveolens,Cacalia suaveolens,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,178750379,311094639,157470,Hasteola suaveolens,Cacalia suaveolens,key_leaf_type,Leaves Toothed or Lobed,YES,YES,Leaves Divided,Leaves Divided,False,True
gpt-4o-mini,178750379,311094639,157470,Hasteola suaveolens,Cacalia suaveolens,key_subgroup_1,Flowers terminal,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,178750379,311094639,157470,Hasteola suaveolens,Cacalia suaveolens,key_subgroup_2,White or greenish-white flowers,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,16706522,25203887,158068,Agalinis purpurea,Gerardia paupercula,key_flower_type,5 Regular Parts,YES,YES,6. **Irregular Flowers**,Irregular Flowers,False,True
gpt-4o-mini,16706522,25203887,158068,Agalinis purpurea,Gerardia paupercula,key_plant_type,Wildflowers - Opposite or Whorled Leaves,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gpt-4o-mini,16706522,25203887,158068,Agalinis purpurea,Gerardia paupercula,key_leaf_type,Leaves Entire,NO,NO,,INCONCLUSIVE,True,False
gpt-4o-mini,16706522,25203887,158068,Agalinis purpurea,Gerardia paupercula,key_subgroup_1,"Petals (or petal-like parts) grown together to form a tube, bell or cup",YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,16706522,25203887,158068,Agalinis purpurea,Gerardia paupercula,key_subgroup_2,At least some of the flowers terminal,YES,YES,- Flowers not yellow,Flowers not yellow,False,True
gpt-4o-mini,132163634,225025444,158068,Agalinis purpurea,Gerardia paupercula,key_flower_type,5 Regular Parts,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,132163634,225025444,158068,Agalinis purpurea,Gerardia paupercula,key_plant_type,Wildflowers - Opposite or Whorled Leaves,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gpt-4o-mini,132163634,225025444,158068,Agalinis purpurea,Gerardia paupercula,key_leaf_type,Leaves Entire,NO,NO,,INCONCLUSIVE,True,False
gpt-4o-mini,132163634,225025444,158068,Agalinis purpurea,Gerardia paupercula,key_subgroup_1,"Petals (or petal-like parts) grown together to form a tube, bell or cup",YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,132163634,225025444,158068,Agalinis purpurea,Gerardia paupercula,key_subgroup_2,At least some of the flowers terminal,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,59643041,95313206,158068,Agalinis purpurea,Gerardia paupercula,key_flower_type,5 Regular Parts,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,59643041,95313206,158068,Agalinis purpurea,Gerardia paupercula,key_plant_type,Wildflowers - Opposite or Whorled Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,False,True
gpt-4o-mini,59643041,95313206,158068,Agalinis purpurea,Gerardia paupercula,key_leaf_type,Leaves Entire,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,59643041,95313206,158068,Agalinis purpurea,Gerardia paupercula,key_subgroup_1,"Petals (or petal-like parts) grown together to form a tube, bell or cup",YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,59643041,95313206,158068,Agalinis purpurea,Gerardia paupercula,key_subgroup_2,At least some of the flowers terminal,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,148139087,255044397,159727,Calystegia spithamaea,Convolvulus spithamaeus,key_flower_type,5 Regular Parts,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,148139087,255044397,159727,Calystegia spithamaea,Convolvulus spithamaeus,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,148139087,255044397,159727,Calystegia spithamaea,Convolvulus spithamaeus,key_leaf_type,Leaves Entire,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,148139087,255044397,159727,Calystegia spithamaea,Convolvulus spithamaeus,key_subgroup_1,Flowers not yellow or orange,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,148139087,255044397,159727,Calystegia spithamaea,Convolvulus spithamaeus,key_subgroup_2,Stems not jointed,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,177431512,308591916,159727,Calystegia spithamaea,Convolvulus spithamaeus,key_flower_type,5 Regular Parts,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,177431512,308591916,159727,Calystegia spithamaea,Convolvulus spithamaeus,key_plant_type,Wildflowers - Alternate Leaves,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,177431512,308591916,159727,Calystegia spithamaea,Convolvulus spithamaeus,key_leaf_type,Leaves Entire,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,177431512,308591916,159727,Calystegia spithamaea,Convolvulus spithamaeus,key_subgroup_1,Flowers not yellow or orange,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,177431512,308591916,159727,Calystegia spithamaea,Convolvulus spithamaeus,key_subgroup_2,Stems not jointed,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,122660654,207816373,159727,Calystegia spithamaea,Convolvulus spithamaeus,key_flower_type,5 Regular Parts,YES,YES,Cannot determine from this image.,INCONCLUSIVE,True,False
gpt-4o-mini,122660654,207816373,159727,Calystegia spithamaea,Convolvulus spithamaeus,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gpt-4o-mini,122660654,207816373,159727,Calystegia spithamaea,Convolvulus spithamaeus,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-4o-mini,122660654,207816373,159727,Calystegia spithamaea,Convolvulus spithamaeus,key_subgroup_1,Flowers not yellow or orange,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,122660654,207816373,159727,Calystegia spithamaea,Convolvulus spithamaeus,key_subgroup_2,Stems not jointed,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,186618072,326166295,168856,Sericocarpus asteroides,Sericocarpus Aster pilosusoides,key_flower_type,5 Regular Parts,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,186618072,326166295,168856,Sericocarpus asteroides,Sericocarpus Aster pilosusoides,key_plant_type,Wildflowers - Alternate Leaves,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,186618072,326166295,168856,Sericocarpus asteroides,Sericocarpus Aster pilosusoides,key_leaf_type,Leaves Toothed or Lobed,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gpt-4o-mini,186618072,326166295,168856,Sericocarpus asteroides,Sericocarpus Aster pilosusoides,key_subgroup_1,Flowers not yellow,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,186618072,326166295,168856,Sericocarpus asteroides,Sericocarpus Aster pilosusoides,key_subgroup_2,Leaves longer than wide,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,249046397,445109911,168856,Sericocarpus asteroides,Sericocarpus Aster pilosusoides,key_flower_type,5 Regular Parts,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,249046397,445109911,168856,Sericocarpus asteroides,Sericocarpus Aster pilosusoides,key_plant_type,Wildflowers - Alternate Leaves,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,249046397,445109911,168856,Sericocarpus asteroides,Sericocarpus Aster pilosusoides,key_leaf_type,Leaves Toothed or Lobed,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,249046397,445109911,168856,Sericocarpus asteroides,Sericocarpus Aster pilosusoides,key_subgroup_1,Flowers not yellow,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,249046397,445109911,168856,Sericocarpus asteroides,Sericocarpus Aster pilosusoides,key_subgroup_2,Leaves longer than wide,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-4o-mini,170634172,296026402,168856,Sericocarpus asteroides,Sericocarpus Aster pilosusoides,key_flower_type,5 Regular Parts,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
